사용자 ID,가입 날짜,유입 경로,방문 날짜,페이지 방문 순서,장바구니 담기,결제 완료,결제 방식,디바이스 정보,마지막 방문 날짜
1655,2024-01-16,Naver Shopping,2024-02-22,홈 > 검색 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,토스,Desktop,2024-07-17
1655,2024-01-16,Facebook Ads,2024-07-16,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Desktop,2024-07-17
1655,2024-01-16,Google Search,2024-07-17,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,토스,Mobile,2024-07-17
1656,2024-03-15,Naver Shopping,2024-04-09,홈 > 검색 > 제품 상세,No,No,-,Desktop,2024-07-26
1656,2024-03-15,KakaoTalk Ads,2024-04-27,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Desktop,2024-07-26
1656,2024-03-15,KakaoTalk Ads,2024-05-20,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰,No,No,-,Desktop,2024-07-26
1656,2024-03-15,Tistory Blog,2024-06-18,홈 > 카테고리 > 제품 목록 > 제품 상세,Yes,No,-,Tablet,2024-07-26
1656,2024-03-15,YouTube Ads,2024-07-26,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Mobile,2024-07-26
1657,2024-03-04,Instagram Ads,2024-03-31,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-27
1657,2024-03-04,Naver Shopping,2024-04-12,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 주문 확인,No,No,-,Mobile,2024-07-27
1657,2024-03-04,Facebook Ads,2024-05-10,홈 > 카테고리 > 제품 목록 > 제품 상세 > 주문 확인,No,No,-,Tablet,2024-07-27
1657,2024-03-04,Naver Search,2024-06-04,홈 > 검색 > 제품 상세,Yes,No,-,Mobile,2024-07-27
1657,2024-03-04,Coupang Ads,2024-06-08,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 주문 확인,No,No,-,Mobile,2024-07-27
1657,2024-03-04,Tistory Blog,2024-07-27,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,네이버페이,Desktop,2024-07-27
1658,2024-02-14,Tistory Blog,2024-02-28,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-23
1658,2024-02-14,Facebook Ads,2024-03-01,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-23
1658,2024-02-14,YouTube Ads,2024-03-12,홈 > 카테고리 > 제품 목록 > 제품 상세 > 주문 확인,No,No,-,Mobile,2024-07-23
1658,2024-02-14,Naver Shopping,2024-03-20,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 주문 확인,No,No,-,Desktop,2024-07-23
1658,2024-02-14,Google Search,2024-04-02,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-23
1658,2024-02-14,Tistory Blog,2024-07-05,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,토스,Mobile,2024-07-23
1658,2024-02-14,Instagram Ads,2024-07-23,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-23
1659,2024-01-01,Instagram Ads,2024-01-28,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Desktop,2024-07-20
1659,2024-01-01,KakaoTalk Ads,2024-02-14,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,네이버페이,Desktop,2024-07-20
1659,2024-01-01,Google Search,2024-07-19,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니,Yes,No,-,Mobile,2024-07-20
1659,2024-01-01,KakaoTalk Ads,2024-07-20,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,토스,Mobile,2024-07-20
1660,2024-03-19,Instagram Ads,2024-04-13,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-29
1660,2024-03-19,Facebook Ads,2024-05-12,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 주문 확인,No,No,-,Desktop,2024-07-29
1660,2024-03-19,KakaoTalk Ads,2024-05-21,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Mobile,2024-07-29
1660,2024-03-19,Naver Shopping,2024-06-19,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,네이버페이,Mobile,2024-07-29
1660,2024-03-19,Naver Shopping,2024-06-29,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-29
1660,2024-03-19,KakaoTalk Ads,2024-07-03,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Desktop,2024-07-29
1660,2024-03-19,Google Search,2024-07-05,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-29
1660,2024-03-19,Naver Search,2024-07-26,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니,Yes,No,-,Mobile,2024-07-29
1660,2024-03-19,Naver Shopping,2024-07-29,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Mobile,2024-07-29
1661,2024-03-26,Naver Shopping,2024-04-08,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Mobile,2024-07-12
1661,2024-03-26,Naver Shopping,2024-07-07,홈 > 검색 > 제품 상세 > 장바구니,Yes,No,-,Desktop,2024-07-12
1661,2024-03-26,Naver Shopping,2024-07-12,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-12
1662,2024-02-07,Coupang Ads,2024-02-09,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 주문 확인,No,No,-,Mobile,2024-07-21
1662,2024-02-07,Google Search,2024-02-16,홈 > 검색 > 제품 목록 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,토스,Mobile,2024-07-21
1662,2024-02-07,Naver Shopping,2024-02-22,홈 > 카테고리,No,No,-,Desktop,2024-07-21
1662,2024-02-07,Naver Shopping,2024-07-21,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Mobile,2024-07-21
1663,2024-02-17,YouTube Ads,2024-03-05,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니,Yes,No,-,Mobile,2024-07-28
1663,2024-02-17,YouTube Ads,2024-03-06,홈 > 카테고리,No,No,-,Mobile,2024-07-28
1663,2024-02-17,Naver Shopping,2024-03-16,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 상품 상세 > 주문 확인 > 결제,No,Yes,네이버페이,Mobile,2024-07-28
1663,2024-02-17,Facebook Ads,2024-04-02,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 주문 확인,No,No,-,Mobile,2024-07-28
1663,2024-02-17,YouTube Ads,2024-04-15,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-28
1663,2024-02-17,Facebook Ads,2024-07-06,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,삼성페이,Desktop,2024-07-28
1663,2024-02-17,YouTube Ads,2024-07-28,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-28
1664,2024-01-28,Google Search,2024-02-19,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-22
1664,2024-01-28,Naver Search,2024-02-29,홈 > 카테고리 > 제품 목록 > 제품 상세 > 주문 확인,No,No,-,Mobile,2024-07-22
1664,2024-01-28,Instagram Ads,2024-03-16,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-22
1664,2024-01-28,KakaoTalk Ads,2024-04-02,홈 > 카테고리 > 제품 목록 > 제품 상세 > 주문 확인,No,No,-,Desktop,2024-07-22
1664,2024-01-28,KakaoTalk Ads,2024-05-01,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 상품 상세 > 결제 > 주문 확인,No,Yes,무통장 입금,Desktop,2024-07-22
1664,2024-01-28,KakaoTalk Ads,2024-07-22,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Mobile,2024-07-22
1665,2024-02-14,KakaoTalk Ads,2024-03-09,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-20
1665,2024-02-14,Facebook Ads,2024-03-15,홈 > 검색 > 제품 상세 > 주문 확인,No,No,-,Desktop,2024-07-20
1665,2024-02-14,Tistory Blog,2024-03-21,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니,Yes,No,-,Mobile,2024-07-20
1665,2024-02-14,Coupang Ads,2024-04-13,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Mobile,2024-07-20
1665,2024-02-14,Coupang Ads,2024-07-20,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,토스,Mobile,2024-07-20
1666,2024-01-27,YouTube Ads,2024-02-16,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 주문 확인,No,No,-,Desktop,2024-07-30
1666,2024-01-27,Google Search,2024-07-30,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Desktop,2024-07-30
1667,2024-01-11,Tistory Blog,2024-01-22,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니,Yes,No,-,Mobile,2024-07-30
1667,2024-01-11,Coupang Ads,2024-02-05,홈 > 검색 > 상품 상세 > 주문 확인 > 결제,No,Yes,신용카드,Mobile,2024-07-30
1667,2024-01-11,Facebook Ads,2024-02-12,홈 > 검색 > 제품 목록,Yes,No,-,Tablet,2024-07-30
1667,2024-01-11,Google Search,2024-07-30,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Mobile,2024-07-30
1668,2024-02-29,YouTube Ads,2024-03-24,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Desktop,2024-07-29
1668,2024-02-29,Naver Search,2024-07-28,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Mobile,2024-07-29
1668,2024-02-29,KakaoTalk Ads,2024-07-29,홈 > 검색 > 제품 상세,No,No,-,Mobile,2024-07-29
1669,2024-03-02,Coupang Ads,2024-03-15,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Mobile,2024-07-28
1669,2024-03-02,YouTube Ads,2024-04-12,홈 > 검색 > 제품 상세 > 주문 확인,No,No,-,Mobile,2024-07-28
1669,2024-03-02,Instagram Ads,2024-05-12,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-28
1669,2024-03-02,YouTube Ads,2024-05-28,홈 > 검색 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,토스,Mobile,2024-07-28
1669,2024-03-02,Tistory Blog,2024-06-24,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,삼성페이,Mobile,2024-07-28
1669,2024-03-02,Coupang Ads,2024-07-22,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,무통장 입금,Mobile,2024-07-28
1669,2024-03-02,Google Search,2024-07-28,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Mobile,2024-07-28
1670,2024-03-05,KakaoTalk Ads,2024-03-24,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 주문 확인,No,No,-,Mobile,2024-07-18
1670,2024-03-05,Instagram Ads,2024-04-17,홈 > 검색 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,신용카드,Mobile,2024-07-18
1670,2024-03-05,Tistory Blog,2024-05-02,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-18
1670,2024-03-05,Instagram Ads,2024-05-14,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Desktop,2024-07-18
1670,2024-03-05,Coupang Ads,2024-05-29,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Mobile,2024-07-18
1670,2024-03-05,YouTube Ads,2024-07-15,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰,No,No,-,Mobile,2024-07-18
1670,2024-03-05,Google Search,2024-07-18,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,네이버페이,Mobile,2024-07-18
1671,2024-01-14,YouTube Ads,2024-01-24,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Mobile,2024-07-12
1671,2024-01-14,Naver Shopping,2024-07-12,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니,Yes,No,-,Mobile,2024-07-12
1672,2024-02-11,KakaoTalk Ads,2024-02-15,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Mobile,2024-07-04
1672,2024-02-11,Coupang Ads,2024-03-04,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Mobile,2024-07-04
1672,2024-02-11,Tistory Blog,2024-03-11,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-04
1672,2024-02-11,Instagram Ads,2024-07-04,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,삼성페이,Mobile,2024-07-04
1673,2024-01-14,Facebook Ads,2024-01-26,홈 > 카테고리 > 제품 목록 > 상품 상세 > 주문 확인 > 결제,No,Yes,네이버페이,Mobile,2024-07-21
1673,2024-01-14,Facebook Ads,2024-07-06,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Mobile,2024-07-21
1673,2024-01-14,KakaoTalk Ads,2024-07-15,홈 > 카테고리 > 제품 목록 > 제품 상세,No,No,-,Mobile,2024-07-21
1673,2024-01-14,YouTube Ads,2024-07-21,홈 > 검색,No,No,-,Mobile,2024-07-21
1674,2024-01-07,Facebook Ads,2024-01-14,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-22
1674,2024-01-07,Instagram Ads,2024-07-22,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니,Yes,No,-,Tablet,2024-07-22
1675,2024-01-03,Instagram Ads,2024-01-16,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Tablet,2024-07-14
1675,2024-01-03,Naver Shopping,2024-02-04,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,네이버페이,Mobile,2024-07-14
1675,2024-01-03,Naver Search,2024-02-25,홈 > 카테고리 > 제품 목록 > 제품 상세 > 주문 확인,No,No,-,Mobile,2024-07-14
1675,2024-01-03,KakaoTalk Ads,2024-03-05,홈 > 검색 > 제품 상세 > 주문 확인,No,No,-,Mobile,2024-07-14
1675,2024-01-03,Naver Shopping,2024-03-14,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,카카오페이,Mobile,2024-07-14
1675,2024-01-03,Naver Shopping,2024-04-13,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Mobile,2024-07-14
1675,2024-01-03,Instagram Ads,2024-07-06,홈 > 카테고리,No,No,-,Desktop,2024-07-14
1675,2024-01-03,KakaoTalk Ads,2024-07-14,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,네이버페이,Mobile,2024-07-14
1676,2024-01-24,KakaoTalk Ads,2024-02-13,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-16
1676,2024-01-24,YouTube Ads,2024-02-23,홈 > 카테고리 > 제품 목록 > 제품 상세 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,신용카드,Mobile,2024-07-16
1676,2024-01-24,Google Search,2024-07-16,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니,Yes,No,-,Mobile,2024-07-16
1677,2024-01-13,Facebook Ads,2024-01-31,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 주문 확인,No,No,-,Mobile,2024-07-06
1677,2024-01-13,Naver Shopping,2024-02-07,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,네이버페이,Mobile,2024-07-06
1677,2024-01-13,Tistory Blog,2024-02-10,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,신용카드,Mobile,2024-07-06
1677,2024-01-13,Facebook Ads,2024-03-06,홈 > 검색 > 제품 상세 > 주문 확인,No,No,-,Mobile,2024-07-06
1677,2024-01-13,Instagram Ads,2024-07-06,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Mobile,2024-07-06
1678,2024-02-11,Naver Shopping,2024-02-22,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 주문 확인,No,No,-,Desktop,2024-07-21
1678,2024-02-11,KakaoTalk Ads,2024-03-04,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,토스,Mobile,2024-07-21
1678,2024-02-11,Instagram Ads,2024-03-06,홈 > 카테고리 > 제품 목록 > 제품 상세 > 주문 확인,No,No,-,Mobile,2024-07-21
1678,2024-02-11,Coupang Ads,2024-03-31,홈 > 검색 > 제품 상세 > 주문 확인,No,No,-,Mobile,2024-07-21
1678,2024-02-11,Tistory Blog,2024-04-28,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,토스,Desktop,2024-07-21
1678,2024-02-11,Google Search,2024-05-08,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Mobile,2024-07-21
1678,2024-02-11,YouTube Ads,2024-06-05,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Tablet,2024-07-21
1678,2024-02-11,Facebook Ads,2024-07-17,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰,No,No,-,Mobile,2024-07-21
1678,2024-02-11,YouTube Ads,2024-07-21,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Mobile,2024-07-21
1679,2024-03-06,KakaoTalk Ads,2024-03-23,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니,Yes,No,-,Mobile,2024-07-24
1679,2024-03-06,Facebook Ads,2024-04-10,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,토스,Mobile,2024-07-24
1679,2024-03-06,Coupang Ads,2024-07-24,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,토스,Mobile,2024-07-24
1680,2024-01-28,Facebook Ads,2024-02-21,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,토스,Desktop,2024-07-29
1680,2024-01-28,YouTube Ads,2024-03-08,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-29
1680,2024-01-28,Instagram Ads,2024-07-29,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Desktop,2024-07-29
1681,2024-03-16,YouTube Ads,2024-04-04,홈 > 카테고리 > 제품 목록,Yes,No,-,Mobile,2024-07-24
1681,2024-03-16,KakaoTalk Ads,2024-04-18,홈 > 검색 > 제품 상세 > 장바구니,Yes,No,-,Mobile,2024-07-24
1681,2024-03-16,Naver Shopping,2024-05-06,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,카카오페이,Desktop,2024-07-24
1681,2024-03-16,YouTube Ads,2024-05-09,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 주문 확인,No,No,-,Mobile,2024-07-24
1681,2024-03-16,Facebook Ads,2024-05-26,홈 > 검색 > 제품 상세 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-24
1681,2024-03-16,Coupang Ads,2024-06-13,홈 > 검색 > 제품 상세 > 장바구니 > 상품 상세 > 주문 확인 > 결제,Yes,Yes,네이버페이,Mobile,2024-07-24
1681,2024-03-16,Tistory Blog,2024-07-24,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,토스,Mobile,2024-07-24
1682,2024-03-16,Naver Search,2024-03-22,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 주문 확인,Yes,No,-,Mobile,2024-07-24
1682,2024-03-16,KakaoTalk Ads,2024-07-24,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Mobile,2024-07-24
1683,2024-02-08,Coupang Ads,2024-02-26,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Desktop,2024-07-21
1683,2024-02-08,Naver Shopping,2024-03-06,홈 > 검색 > 제품 상세,No,No,-,Mobile,2024-07-21
1683,2024-02-08,YouTube Ads,2024-03-19,홈 > 카테고리 > 제품 목록 > 제품 상세 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,무통장 입금,Mobile,2024-07-21
1683,2024-02-08,Tistory Blog,2024-07-11,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,신용카드,Desktop,2024-07-21
1683,2024-02-08,Naver Search,2024-07-21,홈 > 카테고리 > 제품 목록 > 제품 상세 > 리뷰,No,No,-,Mobile,2024-07-21
1684,2024-01-15,KakaoTalk Ads,2024-02-03,홈 > 검색 > 제품 목록 > 제품 상세 > 리뷰 > 장바구니 > 상품 상세 > 결제 > 주문 확인,Yes,Yes,토스,Mobile,2024-07-28
